ID,Gender,Status,Children,Est Income,Car Owner,Age,LongDistance,International,Local,Dropped,Paymethod,LocalBilltype,LongDistanceBilltype,Usage,RatePlan,CHURN
1964,M,S,0,89142.7,N,54,3.76,8.13,5.01,0,CC,Budget,Intnl_discount,16.91,1,F
1965,F,S,0,74530.8,N,63,20.89,0.49,106.5,0,Auto,FreeLocal,Intnl_discount,127.89,3,F
1967,F,S,0,30000,N,23,45,0,262.91,0,CC,Budget,Standard,265.78,1,F
1972,F,M,2,76289.2,N,48,22.2,0,82.43,0,CC,Budget,Intnl_discount,104.63,3,F
1974,M,M,1,66931.9,N,64,11.72,0.39,5.35,0,CC,Budget,Standard,17.46,4,F
1975,M,M,2,9309.57,Y,25,8.56,0,99.73,0,CC,FreeLocal,Standard,108.3,3,F
1976,F,M,1,14085.5,N,24,29,0,26.78,0,Auto,FreeLocal,Intnl_discount,48.08,2,F
1977,F,S,0,32962.6,N,24,45,0,154.77,0,CC,Budget,Intnl_discount,168.28,3,F
1978,F,S,0,35000,N,23,33,0,61.44,0,CC,Budget,Standard,65.79,1,F
1979,F,S,2,39000,N,22,28,0,35.73,0,Auto,Budget,Standard,41.78,1,F
1980,F,S,0,77726.4,N,57,14,0,9.51,0,Auto,Budget,Intnl_discount,23.52,1,F
1981,F,S,2,42000,N,19,25.77,2.22,38.18,0,CC,FreeLocal,Standard,62.95,3,F
1982,F,S,1,2800.68,N,46,28.45,0,106.3,0,CC,Budget,Standard,134.75,2,F
1986,F,M,2,90271.6,N,45,13.96,0,96.43,0,CC,FreeLocal,Standard,110.4,2,F
1991,F,M,2,64816.6,Y,31,21,0,6.87,0,CC,Budget,Standard,27.87,1,F
1992,F,M,2,98217.1,N,45,29.49,0,13.24,0,CC,FreeLocal,Standard,42.74,4,F
1994,F,S,1,2929.13,N,54,14,0,88.23,0,CH,Budget,Intnl_discount,102.23,4,F
1996,F,M,2,41876.6,Y,44,6.78,0,132.65,0,CC,FreeLocal,Standard,139.44,3,F
1997,M,M,0,96223.4,Y,65,11.81,0.63,5.73,0,CC,FreeLocal,Standard,18.18,1,F
1998,F,S,0,15989.3,N,62,3.67,0,25.49,1,CC,Budget,Intnl_discount,29.17,1,F
1999,M,M,0,69168.4,Y,62,14.16,6.01,214.73,0,CC,Budget,Standard,234.91,3,F
2000,M,M,1,92148.5,Y,30,7,0,100.9,0,CC,Budget,Intnl_discount,113.68,2,F
2001,M,M,0,96681,Y,20,8,7.66,40.92,0,CC,Budget,Standard,73.76,2,F
2002,M,S,0,62705.9,Y,38,9,0,6.81,0,CC,FreeLocal,Intnl_discount,33.44,2,F
2003,M,S,0,80221.2,N,29,7,0,49.56,0,Auto,FreeLocal,Standard,50.48,2,F
2004,M,S,0,84479.2,N,39,2,0,43.01,0,CC,FreeLocal,Standard,56.23,2,F
2005,F,M,2,64977.4,N,38,28.11,0,17.66,0,CC,FreeLocal,Standard,45.77,3,F
2006,F,M,0,77994,N,51,12.4,0,89.62,0,CH,FreeLocal,Standard,102.02,1,F
2007,M,M,2,90103.7,N,35,12.23,8.87,45.34,0,CC,Budget,Intnl_discount,66.45,2,F
2008,F,M,0,59008.4,Y,30,12.86,0,18.73,0,CC,Budget,Standard,31.59,1,F
2009,M,S,1,5265.35,N,53,2.33,5.3,23.46,0,Auto,Budget,Intnl_discount,31.1,2,F
2010,M,S,1,84978.1,N,22,5.03,7.68,76.07,0,CH,FreeLocal,Intnl_discount,88.79,1,F
2011,F,M,2,36647.9,N,50,21.41,0,85.96,0,CC,Budget,Intnl_discount,107.38,4,F
2012,F,S,0,64319.2,N,41,3.01,0,37.15,0,CH,Budget,Intnl_discount,40.16,1,F
2013,F,S,1,73338,N,48,20.92,0,9.01,0,Auto,Budget,Intnl_discount,29.93,2,F
2014,F,S,0,433.74,N,61,3.3,0,40.91,0,CC,FreeLocal,Standard,44.22,4,F
2015,F,M,2,16962.2,N,45,18.6,0,8.96,0,CC,Budget,Standard,27.57,2,F
2017,M,M,2,10708.3,N,26,20.83,4.85,117.26,0,CH,Budget,Intnl_discount,142.95,4,F
2020,F,M,0,2031.61,N,20,21.64,0,87.4,0,CC,Budget,Standard,109.04,4,F
2024,F,S,2,16938.5,N,46,13.35,0,8.76,0,CH,FreeLocal,Standard,22.11,4,F
2027,F,M,0,55221,N,61,0.49,0,15.2,0,CC,FreeLocal,Standard,15.69,1,F
2028,F,M,1,8073.11,N,55,28.7,0,60.35,0,Auto,FreeLocal,Standard,89.05,4,F
2029,M,M,0,95448.6,Y,54,24.24,0,5.21,0,CH,Budget,Standard,29.46,4,F
2030,M,S,1,24141.5,Y,17,28.82,0,97.05,0,CC,FreeLocal,Standard,125.87,2,F
2031,M,S,2,63152.6,Y,63,29.93,0,40.07,0,CC,Budget,Intnl_discount,70.01,2,F
2032,M,S,1,31952,N,34,0,0,4.87,2,CC,Budget,Standard,4.87,2,F
2033,M,S,2,72084.7,N,56,29.11,0,9.02,0,CC,Budget,Intnl_discount,38.13,2,F
2034,F,S,0,42760.5,N,52,13.47,0,40.23,0,CC,Budget,Standard,53.7,1,F
2035,F,S,1,49072,N,42,23.5,0,10.74,0,Auto,Budget,Intnl_discount,34.25,2,F
2036,F,M,0,27371.8,Y,43,16.14,0,126.55,0,CC,FreeLocal,Standard,142.7,2,F
2040,M,M,1,71472.9,N,42,16.02,0,114.2,0,CH,Budget,Standard,130.22,2,F
2041,F,M,0,95405.7,N,55,7.74,0,6.21,0,CC,Budget,Standard,13.96,1,F
2042,F,S,0,95786.8,Y,52,21.33,0,87.46,0,CC,Budget,Standard,108.79,4,F
2044,M,S,0,90321.6,N,55,0.87,0,11.52,0,CH,FreeLocal,Intnl_discount,12.39,1,F
2045,M,D,1,90478.6,N,55,18.02,0,136.47,0,CC,FreeLocal,Standard,154.49,1,F
2046,F,M,2,56187,N,46,8.09,0,13.74,0,CH,Budget,Standard,21.83,2,F
2050,F,S,1,35089,N,24,23.56,0,206.08,0,CC,Budget,Intnl_discount,229.64,4,F
2052,M,M,0,9780.66,N,25,2.8,7.27,11.32,1,CC,FreeLocal,Standard,21.39,2,F
2056,M,M,2,53010.8,N,19,12.45,0,46.42,4,CC,FreeLocal,Standard,58.87,2,F
2057,M,M,1,75004.5,N,65,26.52,0,32.19,0,CC,Budget,Intnl_discount,58.72,2,F
2060,M,M,0,19749.3,N,60,20.22,0,13.94,0,CC,Budget,Standard,34.17,1,F
2061,M,S,1,57626.9,Y,44,9.38,0,38.96,0,CC,Budget,Standard,48.35,3,F
2062,M,M,2,20078,N,33,9.65,0,6.33,0,CC,Budget,Intnl_discount,15.98,4,F
2063,F,M,2,47902,N,26,17.44,4.94,49.92,1,Auto,FreeLocal,Standard,72.31,3,F
2064,M,M,1,7545.96,Y,17,22.39,0,178.36,0,CC,Budget,Standard,200.75,4,F
2068,M,S,2,89459.9,N,53,11.54,1.61,22.9,0,CC,FreeLocal,Standard,36.05,2,F
2071,F,S,1,13576.5,N,39,14.83,0,25.66,0,CC,Budget,Standard,40.49,3,F
2073,F,M,2,42031.8,N,51,20.45,0,39.33,0,CH,Budget,Intnl_discount,59.78,2,F
2078,M,S,2,43634.5,N,22,29.44,9.42,104.64,0,CC,Budget,Standard,143.5,4,F
2082,F,S,1,13109.1,N,63,22.38,0,40.48,0,Auto,Budget,Standard,62.87,3,F
2083,M,S,1,92647.5,N,56,16.04,5.74,10.34,0,CC,Budget,Standard,32.13,1,F
2084,M,S,2,21021.6,Y,63,3,0,11.19,0,CC,Budget,Standard,14.95,2,F
2085,M,S,0,74460.7,Y,55,25.53,0.99,179.93,0,CC,FreeLocal,Standard,206.46,3,F
2087,F,S,2,28787.4,N,42,27.97,0,58.09,0,Auto,Budget,Standard,86.06,3,F
2090,M,M,1,13091.6,N,59,22.79,0,20.26,0,CC,Budget,Intnl_discount,43.06,1,F
2093,F,M,2,62061.8,Y,46,29.86,0,52.22,0,Auto,FreeLocal,Standard,82.08,1,F
2094,F,M,1,20550.9,Y,22,27.72,0.86,57.06,0,CC,Budget,Standard,85.64,3,F
2097,M,M,2,1765.41,N,19,3.04,0,44.95,0,CC,FreeLocal,Standard,47.99,1,F
2098,F,S,2,19131.1,N,56,22.15,0,34.91,0,Auto,Budget,Standard,57.07,4,F
2101,M,M,0,47870.8,Y,27,0,1.17,12.48,0,CC,FreeLocal,Standard,13.82,2,F
2102,F,S,2,6440.46,Y,48,22.66,0,27.2,0,CH,Budget,Standard,49.86,2,F
2104,M,M,2,28766.9,N,47,6.11,0,58.08,0,CC,Budget,Standard,64.2,3,F
2106,M,M,1,5252.29,N,16,2.65,0,17.08,1,Auto,Budget,Standard,19.73,2,F
2109,M,M,2,91272.2,Y,25,26.99,0,13.01,0,CC,FreeLocal,Standard,40,3,F
2114,F,S,0,73228.3,N,53,22.47,0,28.11,0,Auto,Budget,Standard,50.58,2,F
2117,M,M,1,64792.3,N,52,13.05,1.51,36.84,0,CH,FreeLocal,Standard,51.41,2,F
2119,F,S,0,93322.1,Y,40,29.92,0,8.79,0,CH,Budget,Intnl_discount,38.72,1,F
2122,M,M,2,49910.7,Y,52,27.42,0,23.72,0,CC,Budget,Standard,51.14,1,F
2123,M,M,1,76161.4,Y,45,11.96,0,25.58,0,CC,FreeLocal,Standard,37.55,3,F
2124,F,M,2,55860,Y,15,16.01,0,10.35,0,CC,FreeLocal,Intnl_discount,26.37,4,F
2131,M,M,2,57360.8,Y,53,10.36,0,57.25,0,CC,FreeLocal,Standard,67.61,4,F
2132,M,M,0,92414.7,Y,46,29.43,0,10.62,0,CC,FreeLocal,Standard,40.06,3,F
2134,F,S,2,14578.8,Y,61,11.91,0,95.1,0,Auto,Budget,Standard,107.02,1,F
2135,F,M,2,87578.2,Y,53,0.29,0,22.15,0,CC,Budget,Standard,22.44,2,F
2136,F,M,2,86695.4,N,14,25.94,0,32.09,0,CC,FreeLocal,Standard,58.03,1,F
2140,F,M,0,83287,N,41,29.64,0,90.18,4,Auto,FreeLocal,Intnl_discount,119.82,1,F
2141,M,M,1,2067.82,N,48,15.25,0,70.65,0,CC,Budget,Intnl_discount,85.9,1,F
2144,M,M,2,30665.2,Y,23,5.83,8.32,63.28,0,Auto,FreeLocal,Standard,77.44,1,F
2145,F,M,1,83287,Y,47,6.08,0,30.95,0,Auto,FreeLocal,Intnl_discount,37.04,1,F
2146,F,M,1,98680.4,Y,42,17.58,0,8.85,0,CH,FreeLocal,Intnl_discount,26.44,4,F
2147,M,M,0,65619.7,Y,46,13.56,0,144.66,0,CC,Budget,Standard,158.22,2,F
2148,F,M,1,95620.3,Y,43,10.91,0,93.61,0,CC,Budget,Standard,104.53,1,F
2149,F,S,0,85275,N,47,22.48,0,151.61,0,Auto,FreeLocal,Intnl_discount,174.09,1,F
2150,F,M,1,66921.4,Y,62,15.7,0,8.97,0,CC,FreeLocal,Intnl_discount,24.67,1,F
2151,F,M,1,98453.6,Y,41,13.72,0,11.65,0,Auto,FreeLocal,Standard,25.38,3,F
2153,F,S,2,57420,Y,46,25.18,0,252.53,1,Auto,Budget,Standard,277.72,1,F
2154,M,M,0,66000,N,46,3.93,3.73,26.69,1,CH,FreeLocal,Standard,34.35,4,F
2155,M,M,2,47639.1,N,48,17.48,0,39.62,0,CC,Budget,Intnl_discount,57.11,1,F
2158,F,S,0,39461,N,22,22.87,0.28,103.52,1,CC,FreeLocal,Standard,126.68,4,F
2159,M,M,1,47371,Y,55,4.98,7.69,258.29,0,CC,Budget,Intnl_discount,270.97,4,F
2162,M,S,1,16432.1,Y,21,20.41,8.89,80.47,0,CH,Budget,Intnl_discount,109.78,2,F
2165,F,S,1,540.4,Y,39,12.34,0,7.75,0,Auto,Budget,Intnl_discount,20.1,2,F
2167,F,M,2,80087.7,N,42,8.74,0,22.82,0,CC,FreeLocal,Standard,31.56,2,F
2168,F,M,2,59691.3,N,38,21.94,0,256.7,0,CC,Budget,Standard,278.65,2,F
2169,F,S,2,11251.1,Y,53,28.42,0,113.48,0,CC,FreeLocal,Standard,141.91,4,F
2173,F,S,2,93559.1,N,58,1.52,0,29.9,0,CC,Budget,Standard,31.42,4,F
2174,F,S,2,3416.62,Y,23,18.97,0,104.73,0,CC,Budget,Standard,123.7,2,F
2175,F,S,0,93454.3,Y,49,18.94,0,25.18,0,Auto,FreeLocal,Standard,44.13,1,F
2176,M,M,0,5745,Y,15,26.4,0,17.71,0,CC,FreeLocal,Standard,44.11,2,F
2181,M,S,2,60095.2,Y,23,1.71,0,116.14,0,Auto,Budget,Standard,117.85,2,F
2182,F,M,1,6946.07,N,20,33,0,8.84,0,CH,FreeLocal,Standard,34.61,3,F
2183,F,M,2,11234.7,Y,49,0.69,0,112.72,0,CC,Budget,Standard,113.42,1,F
2184,M,M,0,12387.6,N,56,0,0,65.93,0,Auto,FreeLocal,Standard,93.85,2,F
2185,F,M,1,82931.3,N,65,19.24,0,118,0,Auto,FreeLocal,Standard,137.25,4,F
2186,F,M,2,57483.9,N,44,17.01,0,27.29,0,CH,Budget,Standard,44.3,3,F
2188,F,S,2,21274,N,46,10.87,0,32.43,0,Auto,FreeLocal,Standard,43.31,1,F
2189,F,M,2,28267,N,30,21.87,0,192.53,0,CC,FreeLocal,Standard,214.41,4,F
2191,F,M,2,36725.1,N,56,8.65,9.22,77,0,CH,Budget,Standard,94.88,4,F
2195,M,S,1,94188.3,N,58,20.86,0.86,19.78,0,CC,Budget,Standard,41.51,4,F
2198,F,M,2,91861,Y,42,15.32,0,6.74,0,CC,Budget,Standard,22.06,4,F
2201,F,S,1,12374.9,Y,33,17.49,0,106.1,0,Auto,FreeLocal,Standard,123.59,3,F
2202,F,M,2,69133.9,Y,27,8.58,0,37.73,0,CH,FreeLocal,Standard,46.32,1,F
2204,F,M,2,84948,Y,29,11.14,0,12.58,0,CH,FreeLocal,Intnl_discount,23.73,1,F
2205,F,M,2,30998.8,N,41,2.4,0,50.5,0,Auto,Budget,Standard,52.91,1,F
2207,M,S,0,15924.2,N,14,0,0,1.46,0,CH,FreeLocal,Standard,1.46,2,F
2211,M,M,2,21416.5,N,36,9.9,9.17,8.53,0,CC,FreeLocal,Intnl_discount,27.61,4,F
2215,M,M,2,78554.2,N,17,5.59,7.26,23.03,0,Auto,Budget,Standard,35.88,3,F
2216,F,M,2,38215.9,N,31,0,0,0.97,0,Auto,Budget,Standard,0.97,4,F
2217,F,M,1,13829.4,N,21,35,0,160.42,0,CC,FreeLocal,Standard,176.61,1,F
2218,F,M,2,49745.3,N,48,2.84,0,24.44,0,CH,Budget,Intnl_discount,27.28,4,F
2220,F,M,2,88427,N,14,22.46,4.16,43.34,0,CC,Budget,Standard,69.97,3,F
2221,F,M,2,98003.7,Y,26,1.03,0,83.39,0,CC,FreeLocal,Intnl_discount,84.42,4,F
2222,M,S,0,89142.7,N,54,3.76,8.13,5.01,0,CC,Budget,Intnl_discount,16.91,3,F
2223,F,S,0,74530.8,N,63,20.89,0.49,106.5,0,Auto,FreeLocal,Intnl_discount,127.89,4,F
2225,F,S,0,38000,N,24,39,0,262.91,0,CC,Budget,Standard,265.78,3,F
2230,F,M,2,76289.2,N,48,22.2,0,82.43,0,CC,Budget,Intnl_discount,104.63,4,F
2232,M,M,1,66931.9,N,64,11.72,0.39,5.35,0,CC,Budget,Standard,17.46,1,F
2233,M,M,2,9309.57,Y,25,8.56,0,99.73,0,CC,FreeLocal,Standard,108.3,1,F
2234,F,M,1,32962.6,N,23,59,0,26.78,0,Auto,FreeLocal,Intnl_discount,48.08,1,F
2235,F,S,0,42000,N,24,43,0,154.77,0,CC,Budget,Intnl_discount,168.28,4,F
2236,F,S,0,43000,N,21,42,0,61.44,0,CC,Budget,Standard,65.79,3,F
2237,F,S,2,42000,N,22,45,0,35.73,0,Auto,Budget,Standard,41.78,3,F
2238,F,S,0,77726.4,N,57,14,0,9.51,0,Auto,Budget,Intnl_discount,23.52,2,F
2239,F,S,2,37000,N,23,29,2.22,38.18,0,CC,FreeLocal,Standard,62.95,3,F
2240,F,S,1,2800.68,N,46,28.45,0,106.3,0,CC,Budget,Standard,134.75,4,F
2243,F,M,2,90271.6,N,45,13.96,0,96.43,0,CC,FreeLocal,Standard,110.4,3,F
2247,F,M,2,64816.6,Y,31,21,0,6.87,0,CC,Budget,Standard,27.87,4,F
2248,F,M,2,98217.1,N,45,29.49,0,13.24,0,CC,FreeLocal,Standard,42.74,3,F
2251,F,S,0,15989.3,N,62,3.67,0,25.49,1,CC,Budget,Intnl_discount,29.17,2,F
2252,M,M,1,92148.5,Y,28,4,0,100.9,0,CC,Budget,Intnl_discount,113.68,2,F
2253,M,M,0,96681,Y,20,5,7.66,40.92,0,CC,Budget,Standard,73.76,2,F
2254,M,S,0,62705.9,Y,33,7,0,6.81,0,CC,FreeLocal,Intnl_discount,33.44,2,F
2255,M,S,0,80221.2,N,29,0.91,0,49.56,0,Auto,FreeLocal,Standard,50.48,2,F
2256,M,S,0,84479.2,N,33,9,0,43.01,0,CC,FreeLocal,Standard,56.23,2,F
2257,M,S,1,84978.1,N,22,5.03,7.68,76.07,0,CH,FreeLocal,Intnl_discount,88.79,1,F
2258,F,M,2,36647.9,N,50,21.41,0,85.96,0,CC,Budget,Intnl_discount,107.38,1,F
2259,F,S,0,64319.2,N,41,3.01,0,37.15,0,CH,Budget,Intnl_discount,40.16,1,F
2260,F,S,1,73338,N,48,20.92,0,9.01,0,Auto,Budget,Intnl_discount,29.93,4,F
2261,F,S,0,433.74,N,61,3.3,0,40.91,0,CC,FreeLocal,Standard,44.22,2,F
2262,F,M,2,16962.2,N,45,18.6,0,8.96,0,CC,Budget,Standard,27.57,1,F
2264,M,M,2,10708.3,N,26,20.83,4.85,117.26,0,CH,Budget,Intnl_discount,142.95,4,F
2267,F,M,0,2031.61,N,20,21.64,0,87.4,0,CC,Budget,Standard,109.04,2,F
2270,F,S,2,16938.5,N,70,13.35,0,8.76,0,CH,FreeLocal,Standard,22.11,1,F
2273,F,M,0,55221,N,55,0.49,0,15.2,0,CC,FreeLocal,Standard,15.69,1,F
2274,F,M,1,8073.11,N,52,28.7,0,60.35,0,Auto,FreeLocal,Standard,89.05,2,F
2275,M,M,1,95448.6,Y,54,24.24,0,5.21,0,CH,Budget,Standard,29.46,4,F
2276,M,S,1,24141.5,Y,17,28.82,0,97.05,0,CC,FreeLocal,Standard,125.87,1,F
2277,M,S,2,63152.6,Y,63,29.93,0,40.07,0,CC,Budget,Intnl_discount,70.01,3,F
2279,M,S,2,72084.7,N,56,29.11,0,9.02,0,CC,Budget,Intnl_discount,38.13,3,F
2280,F,S,0,42760.5,N,42,13.47,0,40.23,0,CC,Budget,Standard,53.7,2,F
2281,F,S,1,49072,N,43,23.5,0,10.74,0,Auto,Budget,Intnl_discount,34.25,3,F
2282,F,M,0,27371.8,Y,46,16.14,0,126.55,0,CC,FreeLocal,Standard,142.7,4,F
2285,M,M,0,71472.9,N,42,16.02,0,114.2,0,CH,Budget,Standard,130.22,3,F
2286,F,M,0,95405.7,N,46,7.74,0,6.21,0,CC,Budget,Standard,13.96,2,F
2287,F,S,0,95786.8,Y,47,21.33,0,87.46,0,CC,Budget,Standard,108.79,3,F
2289,M,S,0,90321.6,N,55,0.87,0,11.52,0,CH,FreeLocal,Intnl_discount,12.39,4,F
2290,M,S,0,90478.6,N,55,18.02,0,136.47,0,CC,FreeLocal,Standard,154.49,3,F
2291,F,M,2,56187,N,48,8.09,0,13.74,0,CH,Budget,Standard,21.83,2,F
2294,F,S,1,32098,N,24,23.56,0,206.08,0,CC,Budget,Intnl_discount,229.64,1,F
2300,M,M,2,53010.8,N,19,12.45,0,46.42,4,CC,FreeLocal,Standard,58.87,1,F
2301,M,M,1,75004.5,N,65,26.52,0,32.19,0,CC,Budget,Intnl_discount,58.72,4,F
2304,M,M,0,19749.3,N,60,20.22,0,13.94,0,CC,Budget,Standard,34.17,4,F
2305,M,S,1,57626.9,Y,44,9.38,0,38.96,0,CC,Budget,Standard,48.35,3,F
2306,M,M,2,20078,N,33,9.65,0,6.33,0,CC,Budget,Intnl_discount,15.98,1,F
2307,F,M,2,47902,N,26,17.44,4.94,49.92,1,Auto,FreeLocal,Standard,72.31,3,F
2308,M,M,1,7545.96,Y,17,22.39,0,178.36,0,CC,Budget,Standard,200.75,1,F
2312,M,S,2,89459.9,N,53,11.54,1.61,22.9,0,CC,FreeLocal,Standard,36.05,4,F
2315,F,S,1,13576.5,N,39,14.83,0,25.66,0,CC,Budget,Standard,40.49,1,F
2317,F,M,2,42031.8,N,51,20.45,0,39.33,0,CH,Budget,Intnl_discount,59.78,2,F
2322,M,S,2,43634.5,N,22,29.44,9.42,104.64,0,CC,Budget,Standard,143.5,3,F
2326,F,S,1,13109.1,N,63,22.38,0,40.48,0,Auto,Budget,Standard,62.87,2,F
2327,M,S,1,92647.5,N,56,16.04,5.74,10.34,0,CC,Budget,Standard,32.13,4,F
2328,F,S,2,21021.6,Y,63,3.75,0,11.19,0,CC,Budget,Standard,14.95,3,F
2329,M,S,0,74460.7,Y,55,25.53,0.99,179.93,0,CC,FreeLocal,Standard,206.46,1,F
2331,F,S,2,28787.4,N,42,27.97,0,58.09,0,Auto,Budget,Standard,86.06,1,F
2334,M,M,1,13091.6,N,59,22.79,0,20.26,0,CC,Budget,Intnl_discount,43.06,4,F
2337,F,M,2,62061.8,Y,46,29.86,0,52.22,0,Auto,FreeLocal,Standard,82.08,2,F
2338,F,M,1,20550.9,Y,22,27.72,0.86,57.06,0,CC,Budget,Standard,85.64,1,F
2341,M,M,2,1765.41,N,19,3.04,0,44.95,0,CC,FreeLocal,Standard,47.99,4,F
2342,F,S,2,19131.1,N,56,22.15,0,34.91,0,Auto,Budget,Standard,57.07,3,F
2347,M,S,2,43634.5,N,22,29.44,9.42,104.64,0,CC,Budget,Standard,143.5,1,F
2351,F,S,1,13109.1,N,63,22.38,0,40.48,0,Auto,Budget,Standard,62.87,2,F
2352,M,S,1,92647.5,N,56,16.04,5.74,10.34,0,CC,Budget,Standard,32.13,1,F
2353,F,S,2,21021.6,Y,63,3.75,0,11.19,0,CC,Budget,Standard,14.95,4,F
2354,M,S,0,74460.7,Y,55,25.53,0.99,179.93,0,CC,FreeLocal,Standard,206.46,3,F
2356,F,S,2,28787.4,N,42,27.97,0,58.09,0,Auto,Budget,Standard,86.06,4,F
2359,M,M,1,13091.6,N,59,22.79,0,20.26,0,CC,Budget,Intnl_discount,43.06,2,F
2362,F,M,2,62061.8,Y,46,29.86,0,52.22,0,Auto,FreeLocal,Standard,82.08,4,F
2363,F,M,1,20550.9,Y,22,27.72,0.86,57.06,0,CC,Budget,Standard,85.64,4,F
2366,M,M,2,1765.41,N,19,3.04,0,44.95,0,CC,FreeLocal,Standard,47.99,4,F
2367,F,S,2,19131.1,N,56,22.15,0,34.91,0,Auto,Budget,Standard,57.07,4,F
2371,F,S,2,6440.46,Y,41,22.66,0,27.2,0,CH,Budget,Standard,49.86,4,F
2372,M,M,1,63900.9,N,28,8.36,0,39.04,0,CC,Budget,Standard,47.4,2,F
2373,M,M,2,28766.9,N,47,6.11,0,58.08,0,CC,Budget,Standard,64.2,1,F
2377,M,S,0,72928.2,N,39,7.45,0,196.22,0,CC,Budget,Standard,203.67,2,F
2378,M,M,2,91272.2,Y,25,26.99,0,13.01,0,CC,FreeLocal,Standard,40,2,F
2383,F,S,0,73228.3,N,43,22.47,0,28.11,0,Auto,Budget,Standard,50.58,2,F
2386,M,M,1,64792.3,N,52,13.05,1.51,36.84,0,CH,FreeLocal,Standard,51.41,4,F
2388,F,S,0,93322.1,Y,40,29.92,0,8.79,0,CH,Budget,Intnl_discount,38.72,1,F
2391,M,M,2,49910.7,Y,52,27.42,0,23.72,0,CC,Budget,Standard,51.14,3,F
2392,M,M,0,76161.4,Y,45,11.96,0,25.58,0,CC,FreeLocal,Standard,37.55,1,F
2393,F,M,2,55860,Y,15,16.01,0,10.35,0,CC,FreeLocal,Intnl_discount,26.37,1,F
2400,M,M,2,57360.8,Y,53,10.36,0,57.25,0,CC,FreeLocal,Standard,67.61,1,F
2401,M,M,0,92414.7,Y,46,29.43,0,10.62,0,CC,FreeLocal,Standard,40.06,3,F
2403,F,S,2,14578.8,Y,61,11.91,0,95.1,0,Auto,Budget,Standard,107.02,2,F
2404,F,M,2,87578.2,Y,53,0.29,0,22.15,0,CC,Budget,Standard,22.44,3,F
2405,F,M,2,86695.4,N,14,25.94,0,32.09,0,CC,FreeLocal,Standard,58.03,1,F
2409,F,M,0,77000,N,42,29.64,0,90.18,4,Auto,FreeLocal,Intnl_discount,119.82,2,F
2410,M,M,1,2067.82,N,48,15.25,0,70.65,0,CC,Budget,Intnl_discount,85.9,4,F
2413,M,M,2,30665.2,Y,23,5.83,8.32,63.28,0,Auto,FreeLocal,Standard,77.44,1,F
2414,F,M,1,83287,Y,52,6.08,0,30.95,0,Auto,FreeLocal,Intnl_discount,37.04,1,F
2415,F,M,1,98680.4,Y,48,17.58,0,8.85,0,CH,FreeLocal,Intnl_discount,26.44,3,F
2416,M,M,1,65619.7,Y,53,13.56,0,144.66,0,CC,Budget,Standard,158.22,2,F
2417,F,M,1,95620.3,Y,53,10.91,0,93.61,0,CC,Budget,Standard,104.53,3,F
2418,F,S,0,85275,N,62,22.48,0,151.61,0,Auto,FreeLocal,Intnl_discount,174.09,1,F
2419,F,M,1,66921.4,Y,70,15.7,0,8.97,0,CC,FreeLocal,Intnl_discount,24.67,4,F
2420,F,M,1,98453.6,Y,61,13.72,0,11.65,0,Auto,FreeLocal,Standard,25.38,2,F
2422,F,S,2,57420,Y,52,25.18,0,252.53,1,Auto,Budget,Standard,277.72,3,F
2423,M,M,0,70000,N,55,3.93,3.73,26.69,1,CH,FreeLocal,Standard,34.35,1,F
2424,M,M,2,47639.1,N,41,17.48,0,39.62,0,CC,Budget,Intnl_discount,57.11,2,F
2427,F,S,0,39461,N,22,22.87,0.28,103.52,1,CC,FreeLocal,Standard,126.68,1,F
2428,M,M,1,47371,Y,55,4.98,7.69,258.29,0,CC,Budget,Intnl_discount,270.97,4,F
2429,F,S,0,89813.6,N,13,14.94,1.96,149.26,0,CC,FreeLocal,Intnl_discount,166.18,4,F
2431,M,S,1,16432.1,Y,21,20.41,8.89,80.47,0,CH,Budget,Intnl_discount,109.78,1,F
2434,F,S,1,540.4,Y,39,12.34,0,7.75,0,Auto,Budget,Intnl_discount,20.1,2,F
2436,F,M,2,80087.7,N,42,8.74,0,22.82,0,CC,FreeLocal,Standard,31.56,3,F
2437,F,M,2,59691.3,N,38,21.94,0,256.7,0,CC,Budget,Standard,278.65,4,F
2438,F,S,2,11251.1,Y,41,28.42,0,113.48,0,CC,FreeLocal,Standard,141.91,2,F
2442,F,S,2,93559.1,N,58,1.52,0,29.9,0,CC,Budget,Standard,31.42,4,F
2443,F,S,2,3416.62,Y,23,18.97,0,104.73,0,CC,Budget,Standard,123.7,3,F
2444,F,D,1,93454.3,Y,49,18.94,0,25.18,0,Auto,FreeLocal,Standard,44.13,4,F
2445,M,M,0,5745,Y,15,26.4,0,17.71,0,CC,FreeLocal,Standard,44.11,1,F
2451,F,M,1,13829.4,N,24,45,0,8.84,0,CH,FreeLocal,Standard,34.61,1,F
2452,F,M,2,11234.7,Y,49,0.69,0,112.72,0,CC,Budget,Standard,113.42,4,F
2454,F,M,1,82931.3,N,65,19.24,0,118,0,Auto,FreeLocal,Standard,137.25,1,F
2455,F,M,2,57483.9,N,44,17.01,0,27.29,0,CH,Budget,Standard,44.3,3,F
2457,F,S,2,21274,N,46,10.87,0,32.43,0,Auto,FreeLocal,Standard,43.31,3,F
2458,F,M,2,28267,N,30,21.87,0,192.53,0,CC,FreeLocal,Standard,214.41,2,F
